Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Discount_%,Revenue,Product_Cost,Profit,Acquisition_Channel,Payment_Method,Delivery_Days,Order_Status,Returned,Complaint,Customer_Rating,Repeat_Purchase,Month,Month_Number
LL10155,2025-06-27,C1427,Returning,Classic Blazer,Outerwear,1,48000.0,7.36,44465.49,30000,14465.49,TikTok,Cash,2,Delivered,No,No,2,Yes,Jun,6
LL10156,2025-09-25,C1386,New,Classic Blazer,Outerwear,1,46645.2,23.32,35768.99,30000,5768.99,Instagram,Card,4,Delivered,No,No,4,No,Sep,9
LL10157,2025-09-03,C1275,Returning,Knit Cardigan,Tops,3,22531.89,13.7,58332.83,43500,14832.83,Instagram,Cash,7,Delivered,No,Yes,3,Yes,Sep,9
LL10158,2025-05-11,C1353,New,Wide-Leg Trousers,Trousers,2,28000.0,6.14,52562.64,34000,18562.64,Instagram,Cash,3,Delivered,No,No,4,No,May,5
LL10159,2025-12-30,C1364,New,Statement Earrings,Accessories,1,8225.11,24.48,6211.19,3500,2711.19,Referral,Cash,4,Delivered,No,No,3,No,Dec,12
LL10160,2025-10-06,C1176,Returning,Satin Dress,Dresses,2,32819.6,12.85,57203.5,42000,15203.5,Walk-in,Card,5,Delivered,No,No,3,Yes,Oct,10
LL10161,2025-07-20,C1148,New,Statement Earrings,Accessories,1,8359.47,22.34,6492.03,3500,2992.03,Instagram,Cash,4,Delivered,No,No,4,Yes,Jul,7
LL10162,2025-07-26,C1210,Returning,Leather Tote,Bags,1,35903.74,15.03,30507.65,22500,8007.65,Instagram,Card,6,Delivered,No,No,4,Yes,Jul,7
LL10163,2025-11-30,C1084,New,Statement Earrings,Accessories,1,8718.01,19.66,7004.05,3500,3504.05,TikTok,USSD,5,Delivered,No,Yes,4,No,Nov,11
LL10164,2025-04-30,C1422,New,Wide-Leg Trousers,Trousers,1,28000.0,7.37,25937.46,17000,8937.46,Instagram,Transfer,1,Delivered,No,No,4,No,Apr,4
LL10165,2025-07-15,C1068,Returning,Linen Two-Piece,Two-Piece Sets,2,38422.71,22.75,0.0,54000,0.0,Instagram,Transfer,8,Cancelled,No,Yes,3,Yes,Jul,7
LL10166,2025-11-21,C1304,Returning,Classic Blazer,Outerwear,1,46032.25,23.81,35072.25,30000,5072.25,WhatsApp,Transfer,4,Delivered,No,No,4,Yes,Nov,11
LL10167,2025-05-27,C1026,New,Leather Tote,Bags,1,38000.0,18.06,31136.67,22500,8636.67,Referral,Transfer,5,Delivered,No,No,5,No,May,5
LL10168,2025-06-11,C1347,Returning,Satin Dress,Dresses,1,35000.0,14.12,30057.8,21000,9057.8,TikTok,Cash,4,Delivered,No,No,4,Yes,Jun,6
LL10169,2025-04-19,C1241,Returning,Classic Blazer,Outerwear,1,48000.0,3.56,46291.07,30000,16291.07,WhatsApp,Cash,1,Delivered,No,No,4,Yes,Apr,4
LL10170,2025-09-02,C1433,New,Premium Jumpsuit,Jumpsuits,1,50676.1,9.03,46100.7,34000,12100.7,TikTok,Transfer,3,Delivered,No,No,4,No,Sep,9
LL10171,2025-09-24,C1494,Returning,Satin Dress,Dresses,2,33378.64,30.4,46461.17,42000,4461.17,Instagram,Card,3,Delivered,No,No,4,Yes,Sep,9
LL10172,2025-06-23,C1343,Returning,Silk Scarf,Accessories,1,12000.0,12.1,10548.2,5500,5048.2,Google,Transfer,5,Delivered,No,No,4,Yes,Jun,6
LL10173,2025-03-25,C1113,New,Premium Jumpsuit,Jumpsuits,1,52000.0,15.67,43850.35,34000,9850.35,WhatsApp,Card,1,Delivered,No,No,4,No,Mar,3
LL10174,2025-04-27,C1002,New,Classic Blazer,Outerwear,1,48000.0,8.41,43961.63,30000,13961.63,Instagram,Transfer,1,Delivered,No,Yes,3,Yes,Apr,4
LL10175,2025-02-18,C1127,New,Silk Scarf,Accessories,1,12000.0,15.24,10171.23,5500,4671.23,Instagram,Card,2,Delivered,No,No,3,No,Feb,2
LL10176,2025-02-10,C1063,New,Maxi Skirt,Skirts,1,26000.0,0.0,26000.0,15500,10500.0,TikTok,Card,5,Delivered,No,No,4,No,Feb,2
LL10177,2025-02-25,C1321,New,Wide-Leg Trousers,Trousers,1,28000.0,11.14,24881.29,17000,7881.29,Instagram,Transfer,1,Delivered,No,No,4,No,Feb,2
LL10178,2025-07-23,C1486,New,Wide-Leg Trousers,Trousers,1,27377.34,23.98,2764.37,17000,-3997.17,Instagram,USSD,2,Returned,Yes,Yes,3,No,Jul,7
LL10179,2025-09-19,C1315,New,Mini Handbag,Bags,1,21482.42,20.8,17013.09,12500,4513.09,TikTok,Cash,4,Delivered,No,No,3,No,Sep,9
LL10180,2025-03-09,C1069,New,Satin Dress,Dresses,1,35000.0,7.57,32350.98,21000,11350.98,Instagram,Transfer,2,Delivered,No,No,4,No,Mar,3
LL10181,2025-01-21,C1300,Returning,Wide-Leg Trousers,Trousers,1,28000.0,14.81,23854.01,17000,6854.01,TikTok,Card,1,Delivered,No,No,4,Yes,Jan,1
LL10182,2025-09-06,C1152,Returning,Mini Handbag,Bags,1,20060.45,22.5,15547.39,12500,3047.39,Google,Card,7,Delivered,No,Yes,4,Yes,Sep,9
LL10183,2025-09-03,C1149,Returning,Silk Scarf,Accessories,1,11642.01,19.35,9389.79,5500,3889.79,Walk-in,Transfer,4,Delivered,No,No,4,Yes,Sep,9
LL10184,2025-09-07,C1228,New,Satin Dress,Dresses,1,32735.43,28.23,23494.38,21000,2494.38,WhatsApp,USSD,7,Delivered,No,Yes,3,No,Sep,9
LL10185,2025-06-24,C1239,New,Classic Blazer,Outerwear,2,48000.0,9.01,87347.22,60000,27347.22,TikTok,Cash,2,Delivered,No,No,4,No,Jun,6
LL10186,2025-10-14,C1208,Returning,Leather Tote,Bags,1,36397.03,3.3,35196.63,22500,12696.63,WhatsApp,Transfer,3,Delivered,No,No,3,Yes,Oct,10
LL10187,2025-02-26,C1222,New,Classic Blazer,Outerwear,1,48000.0,9.38,43496.95,30000,13496.95,Instagram,Transfer,2,Delivered,No,No,4,Yes,Feb,2
LL10188,2025-01-23,C1265,Returning,Wide-Leg Trousers,Trousers,1,28000.0,13.36,24260.55,17000,7260.55,Instagram,Transfer,3,Delivered,No,No,4,Yes,Jan,1
LL10189,2025-05-03,C1358,New,Statement Earrings,Accessories,1,9000.0,9.32,8161.4,3500,4661.4,Referral,Card,1,Delivered,No,No,3,Yes,May,5
LL10190,2025-04-28,C1221,Returning,Silk Scarf,Accessories,1,12000.0,7.65,11082.5,5500,5582.5,WhatsApp,USSD,1,Delivered,No,No,5,Yes,Apr,4
LL10191,2025-01-23,C1032,New,Premium Jumpsuit,Jumpsuits,1,52000.0,11.1,46230.0,34000,12230.0,WhatsApp,Card,5,Delivered,No,No,3,No,Jan,1
LL10192,2025-09-21,C1466,New,Linen Two-Piece,Two-Piece Sets,1,39915.31,18.84,32395.82,27000,5395.82,Instagram,Cash,3,Delivered,No,No,4,No,Sep,9
LL10193,2025-11-21,C1428,Returning,Knit Cardigan,Tops,1,23218.01,16.64,19355.66,14500,4855.66,TikTok,Cash,3,Delivered,No,No,4,Yes,Nov,11
LL10194,2025-07-05,C1471,Returning,Satin Dress,Dresses,2,33863.9,22.48,52499.95,42000,10499.95,WhatsApp,Transfer,5,Delivered,No,No,4,Yes,Jul,7
LL10195,2025-10-08,C1094,New,Wide-Leg Trousers,Trousers,1,26006.51,21.08,20524.64,17000,3524.64,Walk-in,Card,7,Delivered,No,Yes,3,No,Oct,10
LL10196,2025-01-13,C1210,New,Wide-Leg Trousers,Trousers,2,28000.0,3.9,53817.99,34000,19817.99,Instagram,Card,5,Delivered,No,No,4,No,Jan,1
LL10197,2025-08-04,C1264,Returning,Linen Two-Piece,Two-Piece Sets,1,39746.03,18.69,32316.9,27000,5316.9,Instagram,Transfer,4,Delivered,No,No,3,Yes,Aug,8
LL10198,2025-03-15,C1046,New,Leather Tote,Bags,1,38000.0,10.51,34007.42,22500,11507.42,Instagram,Transfer,2,Delivered,No,No,2,Yes,Mar,3
LL10199,2025-06-20,C1409,Returning,Knit Cardigan,Tops,1,24000.0,17.06,19905.75,14500,5405.75,Instagram,Transfer,2,Delivered,No,No,4,Yes,Jun,6
LL10200,2025-08-21,C1162,New,Silk Scarf,Accessories,1,11081.58,14.54,2318.65,5500,-986.1,Referral,Card,2,Returned,Yes,Yes,2,No,Aug,8
LL10201,2025-06-09,C1331,Returning,Silk Scarf,Accessories,1,12000.0,8.88,10933.92,5500,5433.92,TikTok,Transfer,5,Delivered,No,No,4,Yes,Jun,6
LL10202,2025-08-06,C1004,Returning,Basic Bodysuit,Tops,1,14136.88,31.31,9711.0,9000,711.0,WhatsApp,Card,7,Delivered,No,Yes,3,Yes,Aug,8
LL10203,2025-07-18,C1362,Returning,Basic Bodysuit,Tops,1,14473.35,24.97,10859.88,9000,1859.88,WhatsApp,Transfer,7,Delivered,No,Yes,3,Yes,Jul,7
LL10204,2025-08-04,C1438,New,Basic Bodysuit,Tops,1,14328.12,21.82,11202.27,9000,2202.27,Walk-in,Card,1,Delivered,No,No,3,No,Aug,8
LL10205,2025-10-21,C1062,Returning,Linen Two-Piece,Two-Piece Sets,1,39684.54,11.46,35135.85,27000,8135.85,Google,Card,5,Delivered,No,No,4,Yes,Oct,10
LL10206,2025-12-17,C1156,Returning,Basic Bodysuit,Tops,1,14641.72,23.92,11138.73,9000,2138.73,Walk-in,Card,5,Delivered,No,No,4,Yes,Dec,12
LL10207,2025-11-07,C1358,Returning,Premium Jumpsuit,Jumpsuits,1,48444.06,13.89,41716.22,34000,7716.22,Walk-in,USSD,7,Delivered,No,Yes,3,Yes,Nov,11
LL10208,2025-04-04,C1321,New,Satin Dress,Dresses,1,35000.0,20.24,2672.56,21000,-4940.02,WhatsApp,Cash,2,Returned,Yes,Yes,3,No,Apr,4
LL10209,2025-08-04,C1170,New,Linen Two-Piece,Two-Piece Sets,1,38625.91,24.94,7190.84,27000,-2180.56,TikTok,Cash,5,Returned,Yes,Yes,3,No,Aug,8
LL10210,2025-11-23,C1241,Returning,Wide-Leg Trousers,Trousers,2,27257.28,21.08,43025.53,34000,9025.53,Walk-in,Card,7,Delivered,No,Yes,3,Yes,Nov,11
LL10211,2025-04-01,C1082,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,12.44,36776.95,27000,9776.95,Walk-in,Transfer,4,Delivered,No,No,4,Yes,Apr,4
LL10212,2025-05-29,C1099,New,Classic Blazer,Outerwear,1,48000.0,18.51,39115.07,30000,9115.07,TikTok,Cash,5,Delivered,No,No,3,No,May,5
LL10213,2025-02-10,C1368,New,Silk Scarf,Accessories,1,12000.0,10.46,10744.69,5500,5244.69,TikTok,Cash,2,Delivered,No,No,3,No,Feb,2
LL10214,2025-10-17,C1441,New,Mini Handbag,Bags,1,20548.4,24.07,15603.04,12500,3103.04,Instagram,Transfer,6,Delivered,No,No,2,No,Oct,10
LL10215,2025-11-13,C1212,New,Classic Blazer,Outerwear,1,44797.22,23.53,34254.22,30000,4254.22,Referral,Card,3,Delivered,No,No,3,Yes,Nov,11
LL10216,2025-02-16,C1374,New,Statement Earrings,Accessories,2,9000.0,8.12,0.0,7000,0.0,WhatsApp,Transfer,1,Cancelled,No,No,3,No,Feb,2
LL10217,2025-05-19,C1480,New,Basic Bodysuit,Tops,1,15000.0,17.38,12393.48,9000,3393.48,Instagram,Card,2,Delivered,No,No,4,Yes,May,5
LL10218,2025-09-28,C1096,New,Leather Tote,Bags,2,36311.57,20.24,57921.99,45000,12921.99,Referral,Cash,6,Delivered,No,No,3,No,Sep,9
LL10219,2025-01-03,C1337,Returning,Knit Cardigan,Tops,1,24000.0,6.45,22451.25,14500,7951.25,TikTok,Card,6,Delivered,No,No,4,Yes,Jan,1
LL10220,2025-10-16,C1270,Returning,Silk Scarf,Accessories,1,11476.68,16.38,9596.36,5500,4096.36,Google,Card,8,Delivered,No,Yes,3,Yes,Oct,10
LL10221,2025-11-16,C1446,Returning,Knit Cardigan,Tops,2,22900.13,20.1,36593.16,29000,7593.16,WhatsApp,Transfer,4,Delivered,No,No,4,Yes,Nov,11
LL10222,2025-04-24,C1272,Returning,Classic Blazer,Outerwear,1,48000.0,9.08,43639.66,30000,13639.66,WhatsApp,Transfer,1,Delivered,No,No,4,Yes,Apr,4
LL10223,2025-04-07,C1005,Returning,Mini Handbag,Bags,1,22000.0,7.32,20389.38,12500,7889.38,TikTok,Transfer,1,Delivered,No,No,4,Yes,Apr,4
LL10224,2025-01-14,C1215,New,Leather Tote,Bags,1,38000.0,17.24,31447.85,22500,8947.85,Walk-in,Transfer,3,Delivered,No,No,4,No,Jan,1
LL10225,2025-06-18,C1453,New,Wide-Leg Trousers,Trousers,1,28000.0,0.77,27784.66,17000,10784.66,Instagram,Transfer,1,Delivered,No,No,4,No,Jun,6
LL10226,2025-10-22,C1219,New,Leather Tote,Bags,1,35508.34,18.35,28993.72,22500,6493.72,WhatsApp,Card,5,Delivered,No,No,3,No,Oct,10
LL10227,2025-03-14,C1481,Returning,Leather Tote,Bags,1,38000.0,4.39,36332.84,22500,13832.84,Google,USSD,1,Delivered,No,No,4,Yes,Mar,3
LL10228,2025-09-05,C1278,Returning,Basic Bodysuit,Tops,1,14252.98,24.7,10732.08,9000,1732.08,TikTok,USSD,6,Delivered,No,No,4,Yes,Sep,9
LL10229,2025-10-15,C1262,Returning,Satin Dress,Dresses,1,33992.16,31.5,23285.25,21000,2285.25,Instagram,Cash,4,Delivered,No,No,4,Yes,Oct,10
LL10230,2025-02-10,C1170,Returning,Statement Earrings,Accessories,1,9000.0,2.38,8785.99,3500,5285.99,Google,Transfer,1,Delivered,No,No,3,Yes,Feb,2
LL10231,2025-04-04,C1304,New,Linen Two-Piece,Two-Piece Sets,2,42000.0,12.5,73501.32,54000,19501.32,WhatsApp,Transfer,4,Delivered,No,No,3,No,Apr,4
LL10232,2025-03-14,C1390,Returning,Silk Scarf,Accessories,1,12000.0,10.19,10777.24,5500,5277.24,TikTok,Cash,5,Delivered,No,No,4,Yes,Mar,3
LL10233,2025-07-07,C1230,New,Wide-Leg Trousers,Trousers,2,26139.43,12.23,45884.18,34000,11884.18,WhatsApp,Cash,5,Delivered,No,No,3,Yes,Jul,7
LL10234,2025-07-26,C1129,Returning,Leather Tote,Bags,1,34991.12,5.85,32944.47,22500,10444.47,Instagram,Transfer,6,Delivered,No,No,4,Yes,Jul,7
LL10235,2025-03-10,C1129,New,Knit Cardigan,Tops,1,24000.0,19.35,19356.46,14500,4856.46,Referral,Transfer,1,Delivered,No,No,4,No,Mar,3
LL10236,2025-06-26,C1362,New,Satin Dress,Dresses,1,35000.0,18.03,28688.75,21000,7688.75,Google,Transfer,2,Delivered,No,No,4,No,Jun,6
LL10237,2025-11-09,C1383,Returning,Mini Handbag,Bags,1,20661.3,25.97,15294.8,12500,2794.8,TikTok,Cash,3,Delivered,No,No,4,Yes,Nov,11
LL10238,2025-07-28,C1126,New,Premium Jumpsuit,Jumpsuits,2,47305.42,8.81,86278.02,68000,18278.02,WhatsApp,Card,4,Delivered,No,No,4,No,Jul,7
LL10239,2025-04-28,C1399,Returning,Statement Earrings,Accessories,1,9000.0,15.11,7640.38,3500,4140.38,TikTok,Card,6,Delivered,No,No,2,Yes,Apr,4
LL10240,2025-09-03,C1385,Returning,Satin Dress,Dresses,1,34112.76,23.02,26261.06,21000,5261.06,TikTok,USSD,3,Delivered,No,No,4,Yes,Sep,9
LL10241,2025-04-13,C1309,Returning,Satin Dress,Dresses,1,35000.0,17.09,29016.99,21000,8016.99,Google,Transfer,4,Delivered,No,No,4,Yes,Apr,4
LL10242,2025-04-03,C1086,Returning,Classic Blazer,Outerwear,1,48000.0,14.1,41230.18,30000,11230.18,TikTok,Card,5,Delivered,No,Yes,4,Yes,Apr,4
LL10243,2025-01-30,C1057,Returning,Classic Blazer,Outerwear,1,48000.0,5.51,45352.91,30000,15352.91,TikTok,Transfer,1,Delivered,No,No,4,Yes,Jan,1
LL10244,2025-11-29,C1045,Returning,Wide-Leg Trousers,Trousers,3,26452.29,19.78,12384.93,51000,-7285.23,TikTok,Transfer,2,Returned,Yes,Yes,2,Yes,Nov,11
LL10245,2025-05-02,C1479,Returning,Maxi Skirt,Skirts,2,26000.0,15.55,43913.69,31000,12913.69,TikTok,Card,2,Delivered,No,Yes,3,Yes,May,5
LL10246,2025-11-10,C1357,Returning,Silk Scarf,Accessories,1,11528.16,27.1,8404.24,5500,2904.24,Instagram,Transfer,3,Delivered,No,No,5,Yes,Nov,11
LL10247,2025-08-03,C1479,Returning,Premium Jumpsuit,Jumpsuits,1,47450.94,18.95,38457.48,34000,4457.48,TikTok,Card,6,Delivered,No,No,3,Yes,Aug,8
LL10248,2025-04-04,C1222,Returning,Knit Cardigan,Tops,2,24000.0,6.56,44849.72,29000,15849.72,WhatsApp,Card,2,Delivered,No,No,3,Yes,Apr,4
LL10249,2025-03-03,C1294,New,Classic Blazer,Outerwear,1,48000.0,10.86,42787.59,30000,12787.59,Instagram,Transfer,4,Delivered,No,No,4,No,Mar,3
LL10250,2025-10-06,C1375,New,Wide-Leg Trousers,Trousers,2,26875.16,11.84,47387.69,34000,13387.69,Instagram,Transfer,1,Delivered,No,No,4,No,Oct,10
LL10251,2025-10-29,C1178,Returning,Basic Bodysuit,Tops,3,14490.5,26.35,0.0,27000,0.0,Google,Transfer,4,Cancelled,No,No,4,Yes,Oct,10
LL10252,2025-12-31,C1347,New,Satin Dress,Dresses,3,33996.79,26.06,75409.29,63000,12409.29,Google,Transfer,3,Delivered,No,Yes,4,No,Dec,12
LL10253,2025-07-16,C1341,New,Classic Blazer,Outerwear,2,44898.41,18.72,72982.87,60000,12982.87,Referral,Transfer,5,Delivered,No,No,4,No,Jul,7
LL10254,2025-11-11,C1389,Returning,Knit Cardigan,Tops,1,23253.21,20.8,18415.98,14500,3915.98,TikTok,USSD,6,Delivered,No,No,4,Yes,Nov,11
LL10255,2025-03-16,C1277,Returning,Silk Scarf,Accessories,1,12000.0,15.56,10132.23,5500,4632.23,Instagram,Transfer,5,Delivered,No,No,3,Yes,Mar,3
LL10256,2025-07-28,C1093,Returning,Linen Two-Piece,Two-Piece Sets,1,40417.78,27.1,29464.67,27000,2464.67,WhatsApp,Card,5,Delivered,No,No,4,Yes,Jul,7
LL10257,2025-04-04,C1013,New,Mini Handbag,Bags,1,22000.0,12.22,19310.92,12500,6810.92,Referral,Transfer,5,Delivered,No,No,4,No,Apr,4
LL10258,2025-05-24,C1430,Returning,Silk Scarf,Accessories,1,12000.0,9.47,10863.85,5500,5363.85,Walk-in,Card,5,Delivered,No,No,3,Yes,May,5
LL10259,2025-10-20,C1234,Returning,Silk Scarf,Accessories,2,10922.82,20.91,17277.53,11000,6277.53,TikTok,Card,5,Delivered,No,No,4,Yes,Oct,10
LL10260,2025-04-08,C1434,New,Premium Jumpsuit,Jumpsuits,1,52000.0,0.77,51598.51,34000,17598.51,TikTok,Transfer,1,Delivered,No,No,3,No,Apr,4
LL10261,2025-03-01,C1138,New,Satin Dress,Dresses,3,35000.0,8.23,96359.97,63000,33359.97,Instagram,Cash,1,Delivered,No,No,3,No,Mar,3
LL10262,2025-01-11,C1476,Returning,Mini Handbag,Bags,1,22000.0,8.61,20106.28,12500,7606.28,Referral,Transfer,3,Delivered,No,No,4,Yes,Jan,1
LL10263,2025-04-16,C1181,New,Basic Bodysuit,Tops,1,15000.0,12.3,13154.99,9000,4154.99,Walk-in,Card,1,Delivered,No,No,5,No,Apr,4
LL10264,2025-08-06,C1219,Returning,Basic Bodysuit,Tops,1,14079.82,24.79,10589.54,9000,1589.54,Google,Transfer,4,Delivered,No,No,4,Yes,Aug,8
LL10265,2025-11-14,C1488,New,Satin Dress,Dresses,1,32936.11,23.21,25290.1,21000,4290.1,Google,Transfer,7,Delivered,No,Yes,2,Yes,Nov,11
LL10266,2025-04-30,C1220,New,Classic Blazer,Outerwear,1,48000.0,14.81,40891.3,30000,10891.3,Instagram,Cash,3,Delivered,No,No,4,No,Apr,4
LL10267,2025-04-09,C1394,New,Maxi Skirt,Skirts,1,26000.0,16.19,3364.22,15500,-2387.23,TikTok,USSD,1,Returned,Yes,Yes,4,No,Apr,4
LL10268,2025-04-24,C1433,Returning,Satin Dress,Dresses,1,35000.0,17.64,28826.17,21000,7826.17,TikTok,Transfer,3,Delivered,No,No,3,Yes,Apr,4
LL10269,2025-09-21,C1315,New,Maxi Skirt,Skirts,1,24981.68,21.71,19557.97,15500,4057.97,WhatsApp,Card,6,Delivered,No,No,5,No,Sep,9
LL10270,2025-04-22,C1055,Returning,Classic Blazer,Outerwear,1,48000.0,8.59,9558.0,30000,-4129.07,Google,Card,2,Returned,Yes,Yes,3,Yes,Apr,4
LL10271,2025-01-01,C1044,New,Linen Two-Piece,Two-Piece Sets,1,42000.0,6.76,39160.03,27000,12160.03,Referral,USSD,1,Delivered,No,No,3,Yes,Jan,1
LL10272,2025-04-13,C1171,Returning,Satin Dress,Dresses,1,35000.0,17.31,0.0,21000,0.0,WhatsApp,Card,2,Cancelled,Yes,Yes,3,Yes,Apr,4
LL10273,2025-08-21,C1433,New,Maxi Skirt,Skirts,1,23486.32,13.02,20429.1,15500,4929.1,WhatsApp,Card,2,Delivered,No,No,5,No,Aug,8
LL10274,2025-08-02,C1218,Returning,Wide-Leg Trousers,Trousers,3,25223.04,26.3,6618.39,51000,-5212.69,Referral,Card,3,Returned,Yes,Yes,2,Yes,Aug,8
LL10275,2025-10-23,C1097,Returning,Statement Earrings,Accessories,1,8218.72,17.62,6770.32,3500,3270.32,Instagram,Card,6,Delivered,No,No,4,Yes,Oct,10
LL10276,2025-12-26,C1010,New,Statement Earrings,Accessories,2,8645.07,21.63,13550.98,7000,6550.98,Instagram,Transfer,6,Delivered,No,No,3,No,Dec,12
LL10277,2025-05-12,C1087,New,Satin Dress,Dresses,2,35000.0,23.35,53654.43,42000,11654.43,WhatsApp,Cash,2,Delivered,No,No,4,No,May,5
LL10278,2025-10-29,C1025,New,Basic Bodysuit,Tops,1,13926.16,19.34,11233.17,9000,2233.17,Instagram,Transfer,5,Delivered,No,No,4,No,Oct,10
LL10279,2025-02-09,C1242,New,Wide-Leg Trousers,Trousers,1,28000.0,9.39,25371.79,17000,8371.79,TikTok,Transfer,3,Delivered,No,No,5,Yes,Feb,2
LL10280,2025-01-30,C1267,New,Knit Cardigan,Tops,2,24000.0,13.01,41754.92,29000,12754.92,Referral,Cash,1,Delivered,No,Yes,4,No,Jan,1
LL10281,2025-07-03,C1495,New,Wide-Leg Trousers,Trousers,1,27416.33,18.12,22449.41,17000,5449.41,WhatsApp,Transfer,4,Delivered,No,No,3,Yes,Jul,7
LL10282,2025-03-31,C1141,New,Satin Dress,Dresses,1,35000.0,17.1,29014.79,21000,8014.79,Google,Card,2,Delivered,No,No,4,No,Mar,3
LL10283,2025-06-12,C1060,New,Leather Tote,Bags,1,38000.0,9.29,34469.81,22500,11969.81,Walk-in,Transfer,1,Delivered,No,No,4,No,Jun,6
LL10284,2025-02-13,C1375,New,Maxi Skirt,Skirts,1,26000.0,8.94,23674.66,15500,8174.66,WhatsApp,Card,4,Delivered,No,No,3,No,Feb,2
LL10285,2025-11-23,C1363,Returning,Classic Blazer,Outerwear,1,45727.33,12.65,39941.2,30000,9941.2,Instagram,Transfer,1,Delivered,No,No,4,Yes,Nov,11
LL10286,2025-10-11,C1352,Returning,Classic Blazer,Outerwear,1,45129.32,15.35,38200.46,30000,8200.46,Referral,USSD,5,Delivered,No,No,4,Yes,Oct,10
LL10287,2025-11-09,C1464,New,Premium Jumpsuit,Jumpsuits,2,48456.63,16.9,0.0,68000,0.0,TikTok,Cash,4,Cancelled,No,No,3,No,Nov,11
LL10288,2025-01-06,C1288,New,Statement Earrings,Accessories,1,9000.0,8.67,8219.6,3500,4719.6,Instagram,USSD,3,Delivered,No,No,4,No,Jan,1
LL10289,2025-12-03,C1297,New,Leather Tote,Bags,1,35362.05,16.81,29418.76,22500,6918.76,WhatsApp,Card,7,Delivered,No,Yes,3,No,Dec,12
LL10290,2025-09-08,C1233,New,Premium Jumpsuit,Jumpsuits,1,47726.33,11.18,42391.12,34000,8391.12,TikTok,Card,2,Delivered,No,No,4,No,Sep,9
LL10291,2025-11-10,C1094,New,Basic Bodysuit,Tops,1,14496.18,20.1,11581.87,9000,2581.87,Walk-in,Transfer,4,Delivered,No,No,3,Yes,Nov,11
LL10292,2025-07-06,C1346,Returning,Basic Bodysuit,Tops,2,13867.72,16.06,23282.49,18000,5282.49,Instagram,Card,5,Delivered,No,No,4,Yes,Jul,7
LL10293,2025-03-13,C1263,New,Silk Scarf,Accessories,1,12000.0,6.85,11178.13,5500,5678.13,Google,Cash,3,Delivered,No,No,2,No,Mar,3
LL10294,2025-05-31,C1400,New,Silk Scarf,Accessories,1,12000.0,6.95,11166.01,5500,5666.01,WhatsApp,Card,1,Delivered,No,No,3,No,May,5
LL10295,2025-01-27,C1311,New,Wide-Leg Trousers,Trousers,1,28000.0,5.82,26370.39,17000,9370.39,Instagram,Transfer,5,Delivered,No,No,3,No,Jan,1
LL10296,2025-12-22,C1022,New,Wide-Leg Trousers,Trousers,1,25448.95,21.72,19920.29,17000,2920.29,WhatsApp,Cash,4,Delivered,No,Yes,4,No,Dec,12
LL10297,2025-03-16,C1165,New,Wide-Leg Trousers,Trousers,3,28000.0,8.12,77182.14,51000,26182.14,Instagram,USSD,2,Delivered,No,No,4,No,Mar,3
LL10298,2025-06-30,C1288,Returning,Wide-Leg Trousers,Trousers,1,28000.0,11.12,1887.28,17000,-1798.39,WhatsApp,Card,7,Returned,Yes,Yes,2,Yes,Jun,6
LL10299,2025-12-07,C1004,Returning,Linen Two-Piece,Two-Piece Sets,1,38455.23,17.02,31910.16,27000,4910.16,WhatsApp,Cash,2,Delivered,No,No,4,Yes,Dec,12
LL10300,2025-11-02,C1171,Returning,Classic Blazer,Outerwear,1,45797.7,16.57,38208.19,30000,8208.19,WhatsApp,Card,6,Delivered,No,No,5,Yes,Nov,11
LL10301,2025-09-23,C1444,Returning,Satin Dress,Dresses,1,31667.84,29.85,0.0,21000,0.0,Instagram,Card,6,Cancelled,No,No,4,Yes,Sep,9
LL10302,2025-11-18,C1012,New,Knit Cardigan,Tops,1,22795.65,7.43,21102.92,14500,6602.92,Google,Cash,7,Delivered,No,Yes,3,No,Nov,11
LL10303,2025-06-08,C1057,Returning,Knit Cardigan,Tops,1,24000.0,4.16,23001.0,14500,8501.0,TikTok,Card,3,Delivered,No,No,4,Yes,Jun,6
LL10304,2025-12-22,C1440,Returning,Satin Dress,Dresses,2,33220.56,26.51,48827.99,42000,6827.99,WhatsApp,Transfer,4,Delivered,No,No,4,Yes,Dec,12
LL10305,2025-08-19,C1479,New,Knit Cardigan,Tops,1,22258.04,23.83,16955.03,14500,2455.03,Instagram,Transfer,2,Delivered,No,No,4,No,Aug,8
LL10306,2025-07-25,C1335,Returning,Mini Handbag,Bags,1,20427.61,13.64,17642.27,12500,5142.27,Instagram,Transfer,7,Delivered,No,Yes,3,Yes,Jul,7
LL10307,2025-07-20,C1285,New,Basic Bodysuit,Tops,3,13770.87,30.79,28590.97,27000,1590.97,TikTok,Card,3,Delivered,No,No,4,Yes,Jul,7
LL10308,2025-01-16,C1099,Returning,Classic Blazer,Outerwear,2,48000.0,11.64,84826.27,60000,24826.27,TikTok,Transfer,6,Delivered,No,No,3,Yes,Jan,1
LL10309,2025-05-11,C1188,New,Maxi Skirt,Skirts,1,26000.0,10.95,23153.57,15500,7653.57,Google,Card,1,Delivered,No,No,4,No,May,5
